source_file,battery_id,test_id,uid,start_time,ambient_temperature,Capacity,Re,Rct,Voltage_measured_mean,Voltage_measured_std,Voltage_measured_min,Voltage_measured_max,Voltage_measured_first,Voltage_measured_last,Current_measured_mean,Current_measured_std,Current_measured_min,Current_measured_max,Current_measured_first,Current_measured_last,Temperature_measured_mean,Temperature_measured_std,Temperature_measured_min,Temperature_measured_max,Temperature_measured_first,Temperature_measured_last,Current_load_mean,Current_load_std,Current_load_min,Current_load_max,Current_load_first,Current_load_last,Voltage_load_mean,Voltage_load_std,Voltage_load_min,Voltage_load_max,Voltage_load_first,Voltage_load_last,Time_mean,Time_std,Time_min,Time_max,Time_first,Time_last,n_measurements,Voltage_measured_range,Current_measured_range,Temperature_measured_range,Current_load_range,Voltage_load_range,Time_range,duration_seconds,cycle_number,SOH,initial_capacity,SOH_relative,RUL_cycles,health_class
03015.csv,B0041,19,3015,[2010.       6.      17.      14.      50.      30.921],4,0.0444014841131225,,,4.024475259565998,0.39545860587380993,1.839446966520227,4.191749338859155,4.191327200131171,4.143142610873761,-0.2703077571001647,0.9968575857612092,-4.027233078412571,0.0028492775870844,-0.0041069412692013,0.0005959443238288,8.2439927535115,1.716941189429007,5.017898041246065,10.90616342735489,5.518352379204247,5.359041399003163,0.26947727272727273,1.0008451047067501,0.0002,3.996,0.0006,0.0004,0.10863636363636364,0.5120275266895076,-0.0,4.207,-0.0,0.001,503.6140795454545,297.7091049939587,0.0,1010.765,0.0,1010.765,88,2.3523023723389276,4.030082355999656,5.888265386108825,3.9958,4.207,1010.765,1010.765,9,0.02220074205656125,0.055620243768194,0.7982971865095122,58,Degraded
03017.csv,B0041,21,3017,[2010.       6.      17.      18.      10.       6.218],4,0.0446343581849161,,,4.057419271798581,0.32335703437301394,1.976983963738619,4.192711269669948,4.192240496772134,4.149176536310528,-0.22596311803692995,0.9230537987531591,-4.028689923407233,0.000259086401956,-0.0020508750089025,-0.0026379959986587,7.468945958924572,0.7981856995445115,4.372117181946027,8.568134800681483,4.391455973517058,7.444321173067898,0.224876404494382,0.9252727944212,0.0004,3.996,0.0006,0.0004,0.10596629213483146,0.5094171903762851,0.0,4.207,0.0,0.001,511.1497640449438,302.13339480859895,0.0,1025.719,0.0,1025.719,89,2.2157273059313285,4.028949009809189,4.196017618735455,3.9956,4.207,1025.719,1025.719,10,0.02231717909245805,0.055620243768194,0.8024840446751136,57,Degraded
03019.csv,B0041,23,3019,[2010.       6.      17.      21.      29.      54.875],4,0.0447987224365748,,,4.0272103363763785,0.3846491482553598,1.873021814547241,4.191685049461782,4.191258812894846,4.141804548462313,-0.2720271416604874,1.0032024212301083,-4.025593484182172,0.0008435982225388,-0.0018965536836536,-0.0010398332888559,7.530653071201209,1.0141912305337193,6.640929858135611,10.723989411834728,6.640929858135611,7.023225071238382,0.2704090909090909,1.0041095310080634,0.0002,3.996,0.0006,0.0004,0.11084090909090909,0.5155323971973862,0.0,4.207,0.0,0.001,506.4460795454545,299.57162942945143,0.0,1016.859,0.0,1016.859,88,2.318663234914541,4.026437082404711,4.083059553699116,3.9958,4.207,1016.859,1016.859,11,0.0223993612182874,0.055620243768194,0.8054391603043027,56,Degraded
03023.csv,B0041,27,3023,[2.0100e+03 6.0000e+00 1.8000e+01 2.0000e+00 1.0000e+00 1.1046e+01],4,0.0467089878078547,,,4.050486744587677,0.3368181912145554,1.9477419384591268,4.191473973303783,4.189358962775868,4.147466566453418,-0.23602951698570515,0.940444901819661,-4.026608825793279,0.0003838386790028,-0.0015051610756448,-0.0012984270423145,7.508014036482144,1.7537488382306767,4.53011005840237,10.069265727154304,5.71968574780574,5.42740988664421,0.23539529411764706,0.9457307620371165,0.0002,3.996,0.0006,0.0002,0.10847058823529412,0.5182697768774964,0.0,4.206,0.0,0.001,508.5862823529412,301.10066345333473,0.0,1021.079,0.0,1021.079,85,2.2437320348446557,4.0269926644722815,5.539155668751935,3.9958,4.206,1021.079,1021.079,12,0.02335449390392735,0.055620243768194,0.8397839463365471,55,Degraded
03025.csv,B0041,29,3025,[2010.       6.      18.       5.      20.      59.203],4,0.0449537153308952,,,4.02531686574488,0.394742146640574,1.848331298599493,4.19266348713535,4.1923282190146365,4.142774735118976,-0.2734892167877026,1.0030636782691285,-4.026925565198509,0.00094608812789,-0.0024829549160901,-0.0050829124703624,7.7964600722995465,1.6067234074249146,6.469955100804589,11.678125966059154,6.469955100804589,6.9055908008044415,0.27272183908045977,1.0069475681397841,0.0002,3.996,0.0006,0.0004,0.11104597701149425,0.5174421865930392,0.0,4.207,0.0,0.001,503.5194827586207,297.8806923100863,0.0,1010.562,0.0,1010.562,87,2.3443321885358572,4.0278716533263985,5.208170865254565,3.9958,4.207,1010.562,1010.562,13,0.0224768576654476,0.055620243768194,0.8082257876870657,54,Degraded
03027.csv,B0041,31,3027,[2010.       6.      18.       8.      40.      33.875],4,0.0452193290195426,,,4.052602606442854,0.33152469996981004,1.9596888390790304,4.191170886079178,4.190942779501297,4.147621784799838,-0.23343935409955616,0.9362566918056597,-4.026220736016629,-0.0004403231099156,-0.0017988012138866,-0.0037766432085185,7.80345244909983,1.6252297806232756,5.208455754367817,10.184555541046697,5.992240761138136,5.888217258197715,0.23263720930232556,0.9404490369338293,0.0002,3.996,0.0006,0.0002,0.10852325581395349,0.5169848496299695,0.0,4.206,0.0,0.001,499.7989534883721,295.70697624617617,0.0,1003.313,0.0,1003.313,86,2.2314820470001475,4.025780412906713,4.97609978667888,3.9958,4.206,1003.313,1003.313,14,0.0226096645097713,0.055620243768194,0.8130012735650921,53,Degraded
03029.csv,B0041,33,3029,[2010.       6.      18.      12.       0.       2.609],4,0.0454022241469497,,,4.054482703571761,0.32361800636238586,1.9992324205815248,4.191474565768196,4.191226012147699,4.147031706083982,-0.23474919435723152,0.9402895577351654,-4.026600353147187,-0.0005187670496533,-0.0023691463238462,-0.0020570897503431,7.338169121535552,1.1149683286566634,6.500417351920496,10.778359079693514,6.810163085123056,7.052395287665971,0.2327,0.9404833179244159,0.0002,3.996,0.0006,0.0004,0.11086046511627906,0.5203420179027206,0.0,4.207,0.0,0.001,501.24817441860466,296.6721326567603,0.0,1006.187,0.0,1006.187,86,2.1922421451866714,4.026081586097534,4.277941727773018,3.9958,4.207,1006.187,1006.187,15,0.02270111207347485,0.055620243768194,0.8162895570211903,52,Degraded
03031.csv,B0041,35,3031,[2010.       6.      18.      15.      19.      35.359],4,0.0456790122497417,,,4.049754413243471,0.34035275801912135,1.925133318860324,4.1914127894156605,4.191096507657491,4.147664058394599,-0.23568926542344767,0.9385468491301855,-4.027650788959281,0.002325836798547,-0.0043616411501433,-0.0028460058013543,7.996082185455724,1.5997344731264962,5.173552618385618,10.339342995308634,6.041835814130409,5.684214736828242,0.2354329411764706,0.9457212907904432,0.0002,3.996,0.0004,0.0004,0.1082235294117647,0.5189022381654459,0.0,4.206,0.0,0.001,496.72431764705885,293.8177708648359,0.0,996.765,0.0,996.765,85,2.266279470555337,4.029976625757828,5.165790376923016,3.9958,4.206,996.765,996.765,16,0.02283950612487085,0.055620243768194,0.8212659484218744,51,Degraded
03035.csv,B0041,39,3035,[2010.       6.      18.      19.      50.      33.234],4,0.0455208025703398,,,4.051607645291629,0.32896217245218706,1.974005533207924,4.190379159747539,4.189961850648953,4.145755984348509,-0.23708766412975693,0.9440563996660998,-4.027227829304676,0.0002686815469777,-0.0035115436419136,-0.001734964713112,7.616516148546487,1.2858155634497421,6.627252524001135,11.13650452054683,7.066243170366399,7.170370977988851,0.23543529411764708,0.9457206993190155,0.0002,3.996,0.0006,0.0004,0.11172941176470588,0.522980364473323,0.0,4.205,0.0,0.001,497.7702470588235,294.70160812502183,0.0,999.422,0.0,999.422,85,2.216373626539615,4.0274965108516545,4.509251996545694,3.9958,4.205,999.422,999.422,17,0.0227604012851699,0.055620243768194,0.8184214862497693,50,Degraded
03037.csv,B0041,41,3037,[2010    6   18   23    9   59],4,0.0457285414602425,,,4.046009584492232,0.3546350816401734,1.8695092344510635,4.192073381143846,4.191653501161077,4.147458279072124,-0.23747574678748198,0.9400762880699364,-4.026713712659612,0.0143489351664054,-0.0034930116275288,-0.0057965473155139,8.204866825805862,0.8767781051591628,5.166274495344972,9.695569312291523,5.166274495344972,7.908551881953192,0.23820714285714284,0.9510533758963198,0.0002,3.996,0.0006,0.0002,0.10728571428571429,0.519881394523571,0.0,4.207,0.0,0.001,493.41035714285715,292.01910465842724,0.0,990.234,0.0,990.234,84,2.322564146692782,4.041062647826018,4.5292948169465514,3.9958,4.207,990.234,990.234,18,0.02286427073012125,0.055620243768194,0.8221564373364363,49,Degraded
03039.csv,B0041,43,3039,[2.0100e+03 6.0000e+00 1.9000e+01 2.0000e+00 2.9000e+01 1.6281e+01],4,0.045860512192502,,,3.9895918681265607,0.4236591295962885,1.9264050760509093,4.190489343292772,4.190226764700187,4.140446511403692,-0.38408690689402564,1.1819605097215193,-4.026997259040961,-0.0001923528857,-0.0040781654925991,-0.0015486581163037,8.60158441430347,1.4801800787351926,5.760800794786144,10.5100184115379,6.268425686878492,5.760800794786144,0.38455384615384614,1.18941607134309,0.0002,3.996,0.0006,0.0002,0.17803846153846156,0.6586736810436161,0.0,4.205,0.0,0.001,302.66749999999996,181.86514969587205,0.0,608.953,0.0,608.953,52,2.264084267241863,4.02680490615526,4.749217616751755,3.9958,4.205,608.953,608.953,19,0.022930256096251,0.055620243768194,0.8245291477619696,48,Degraded
03041.csv,B0041,45,3041,[2010.       6.      19.       5.      42.      11.468],4,0.045983556030275,,,3.985571015537922,0.4297378139774307,1.9303413820598547,4.192034113238024,4.191659967488507,4.140789531299599,-0.3994046475100103,1.2040803623454963,-4.027300892979811,0.0003711829170696,-0.0034551996076111,-0.0002732398954873,8.142046999932631,1.7882205556357462,5.657022877466849,10.61900706852965,6.44228385898512,6.0937611427266125,0.39988399999999996,1.210740569518322,0.0002,3.996,0.0006,0.0002,0.18586,0.6721612722541868,-0.0,4.207,-0.0,0.001,291.52112,175.4752164609753,0.0,586.719,0.0,586.719,50,2.261692731178169,4.027672075896881,4.9619841910628,3.9958,4.207,586.719,586.719,20,0.0229917780151375,0.055620243768194,0.826741360967755,47,Degraded
03043.csv,B0041,47,3043,[2010.       6.      19.       8.      49.      37.406],4,0.046128762966734,,,3.9805356144927444,0.4368978637936369,1.9192879295943024,4.191331438635326,4.191331438635326,4.139760848385148,-0.40701282792967935,1.2133418764051123,-4.026869354986675,1.6889090996621283e-05,-0.0034023951079153,-0.0018456874330173,8.360837093570488,1.8010945244493006,5.735635064611271,10.81117656025071,6.566560207064408,6.145228626731132,0.4079755102040816,1.2217845947851946,0.0002,3.996,0.0004,0.0002,0.18871428571428572,0.6778867284927967,0.0,4.207,0.0,0.001,286.08014285714285,172.3403376800297,0.0,575.922,0.0,575.922,49,2.2720435090410236,4.026886244077672,5.075541495639438,3.9958,4.207,575.922,575.922,21,0.023064381483367,0.055620243768194,0.8293520459741741,46,Degraded
03047.csv,B0041,51,3047,[2010.       6.      21.      15.      19.      37.906],4,0.0463714545530443,,,4.044423526176633,0.3364410669062013,1.895888999773776,4.183657953138958,4.183214463492353,4.138854518159669,-0.22708609506318292,0.9213129300620984,-4.026286824191878,0.0009680326886943,-0.0021204484956402,-0.0011142622421464,7.424942900733044,0.6635157097713527,4.9668475032215,8.406830339250588,5.144384460250641,7.345336980019865,0.22742045454545454,0.930262154147352,0.0002,3.996,0.0006,0.0004,0.10452272727272728,0.5103551384022953,0.0,4.198,0.0,0.001,523.3220909090909,309.42765414996484,0.0,1050.406,0.0,1050.406,88,2.287768953365182,4.027254856880573,3.4399828360290883,3.9958,4.198,1050.406,1050.406,22,0.02318572727652215,0.055620243768194,0.8337154138752885,45,Degraded
03051.csv,B0041,55,3051,[2010.       6.      21.      19.      51.      35.109],4,0.0464238542531432,,,4.046519260018805,0.3520370768175149,1.8503922251966067,4.190189952777753,4.189679172714852,4.145304631360417,-0.228276216062612,0.9221766937077861,-4.02722660963012,0.0013162081957901,-0.0017484393758643,-0.0034001555319412,7.901347275082094,0.892782628634244,4.520533362554202,9.345446470246117,4.520533362554202,7.72291354806381,0.22946436781609195,0.9330494956806968,0.0002,3.996,0.0006,0.0004,0.10302298850574712,0.5097169980195234,0.0,4.205,0.0,0.001,518.4830574712644,306.7068196503109,0.0,1040.75,0.0,1040.75,87,2.3397977275811463,4.028542817825911,4.8249131076919145,3.9958,4.205,1040.75,1040.75,23,0.0232119271265716,0.055620243768194,0.8346575115100505,44,Degraded
03053.csv,B0041,57,3053,[2010.       6.      21.      23.      11.      45.359],4,0.0465794695305646,,,4.048677202698699,0.33718973791125906,1.918957726187492,4.19007809729293,4.189653140378957,4.144385338008176,-0.2361895202725738,0.9392994013358736,-4.0270290979278105,0.0021166145150531,-0.0013390850111598,-0.0040537680943013,7.528844792233564,1.3649433466367533,6.306729346424207,10.959408995323104,6.705608676431448,6.998082660733325,0.23539764705882354,0.94573016965936,0.0002,3.996,0.0004,0.0004,0.10981176470588234,0.5214430410869813,0.0,4.205,0.0,0.001,507.4925411764706,300.56445312340304,0.0,1019.125,0.0,1019.125,85,2.2711203711054377,4.029145712442864,4.652679648898896,3.9958,4.205,1019.125,1019.125,24,0.0232897347652823,0.055620243768194,0.8374553287592871,43,Degraded
03055.csv,B0041,59,3055,[2.0100e+03 6.0000e+00 2.2000e+01 2.0000e+00 3.1000e+01 3.5687e+01],4,0.0467260089483965,,,3.9873378914512534,0.430836523934536,1.8900554775200376,4.190880582293337,4.19045275127286,4.13991435468466,-0.38269628421018387,1.1784521207096552,-4.026309388573787,0.0001997700028285,-0.0021061930093471,-0.0022616558527727,8.951655882288602,1.4143691581533129,6.304291214523864,10.83821929996881,6.458938987266137,6.304291214523864,0.3845192307692308,1.1893616097884665,0.0002,3.996,0.0006,0.0004,0.1764423076923077,0.658871447887696,0.0,4.206,0.0,0.001,307.41328846153846,184.86028430866347,0.0,618.844,0.0,618.844,52,2.3008251047732995,4.026509158576616,4.533928085444946,3.9958,4.206,618.844,618.844,25,0.02336300447419825,0.055620243768194,0.8400899705354474,42,Degraded
03057.csv,B0041,61,3057,[2010.       6.      22.       5.      44.      45.062],4,0.0468634724324437,,,4.044136561678348,0.361196152961108,1.8174460639575951,4.191090626108922,4.190833049386039,4.145306992456237,-0.23064748794571005,0.9259202884268686,-4.028003656373331,0.0014902855726429,-0.0027594328613931,-0.0026013251672481,8.178079824357088,0.9136128620932128,4.80906454301282,9.713734913231036,4.80906454301282,7.956198187407052,0.230953488372093,0.9337280514403061,0.0002,3.996,0.0006,0.0002,0.1043953488372093,0.5136104561669229,0.0,4.207,0.0,0.001,517.6708023255813,306.4882917356404,0.0,1039.547,0.0,1039.547,86,2.373644562151327,4.029493941945974,4.904670370218216,3.9958,4.207,1039.547,1039.547,26,0.02343173621622185,0.055620243768194,0.842561435504571,41,Degraded
03059.csv,B0041,63,3059,[2010.       6.      22.       9.       4.      54.281],4,0.0471230704848885,,,4.04413456868279,0.3483501013030597,1.883975001558308,4.189832720082945,4.189592566688092,4.143421440058646,-0.24064511559111756,0.9476933066963972,-4.026666130577684,0.0021532698467925,-0.0027159643355017,-0.0020276219297555,7.858156748807482,1.2369387407956813,7.019446543104292,11.338971542207569,7.019446543104292,7.327905050629571,0.2410626506024096,0.9564216255308806,0.0002,3.996,0.0006,0.0004,0.11138554216867469,0.5278145884573693,0.0,4.205,0.0,0.001,499.9639879518072,296.2928054814784,0.0,1004.328,0.0,1004.328,83,2.305857718524637,4.028819400424477,4.319524999103277,3.9958,4.205,1004.328,1004.328,27,0.02356153524244425,0.055620243768194,0.8472287658659177,40,Degraded
03063.csv,B0041,67,3063,[2010.       6.      22.      13.      36.       7.203],4,0.047089685801538,,,4.043477180478885,0.35058876610931444,1.8734696416805767,4.190041335900519,4.189609384055311,4.143494900723283,-0.24024507058518202,0.946494861306544,-4.027056277337461,0.0006415103510002,-0.0042068895728782,-0.0012026383511474,7.290664996377678,0.5425363132839985,5.856900670262023,8.874610339188825,6.472383944233735,7.102864566147148,0.24109397590361445,0.9564645841937517,0.0002,3.996,0.0006,0.0004,0.11066265060240965,0.5270933012495578,0.0,4.205,0.0,0.001,500.71344578313256,296.61273448285465,0.0,1005.75,0.0,1005.75,83,2.316571694219942,4.027697787688462,3.017709668926802,3.9958,4.205,1005.75,1005.75,28,0.023544842900769,0.055620243768194,0.8466285404607642,39,Degraded
03065.csv,B0041,69,3065,[2010.       6.      22.      16.      55.      44.609],4,0.0471681699068244,,,4.04227054005478,0.35145086738120046,1.886110144063044,4.189984813034986,4.189446084209475,4.142826593279851,-0.24333347418814666,0.9520997270228636,-4.02788379150145,0.0001733157704656,-0.0030106359928823,-0.0033060342280484,7.329912113720836,1.0488390720057663,6.568666933574381,10.892975819528624,6.568666933574381,6.957191760266356,0.24403902439024389,0.9619718624457307,0.0004,3.996,0.0006,0.0004,0.11141463414634145,0.5289471011666297,0.0,4.205,0.0,0.001,495.99131707317076,293.893709421792,0.0,995.797,0.0,995.797,82,2.3038746689719423,4.028057107271916,4.324308885954244,3.9956,4.205,995.797,995.797,29,0.0235840849534122,0.055620243768194,0.8480396113221846,38,Degraded
03067.csv,B0041,71,3067,[2010.       6.      22.      20.      15.       9.718],4,0.0474166233958466,,,4.04090960527703,0.3537961072963943,1.873963241781132,4.189413584762128,4.1891043787909386,4.142101158154764,-0.2430111389631227,0.9510354101813262,-4.027336921885771,0.001797849260165,-0.0017559996866124,-0.0035197509055715,7.554859379508905,0.6842246965293672,6.817369304375435,9.921480417012177,6.817369304375435,7.2171808759144,0.24403658536585365,0.9619724880581509,0.0002,3.996,0.0006,0.0004,0.11145121951219511,0.5291460894789266,0.0,4.205,0.0,0.001,497.7653536585366,294.81939243457276,0.0,998.921,0.0,998.921,82,2.315450342980996,4.029134771145936,3.1041111126367413,3.9958,4.205,998.921,998.921,30,0.0237083116979233,0.055620243768194,0.8525065728489565,37,Degraded
03069.csv,B0041,73,3069,[2010.       6.      22.      23.      34.      40.078],4,0.0474736581861432,,,4.034959849871618,0.3764688538473673,1.801669648599333,4.1899380782665405,4.189473836577093,4.142750191301,-0.24443978997902824,0.9510562558732779,-4.026557611997337,0.000325755336215,-0.0024373973178049,-0.0020134296922579,7.849809440149771,0.9530819281026804,4.638556646012479,9.340703602759724,4.827791622953733,7.641008690945457,0.24426172839506172,0.9569959015805531,0.0002,3.996,0.0006,0.0004,0.11028395061728395,0.5283575312836919,0.0,4.205,0.0,0.001,492.44075308641976,292.01414910182564,0.0,989.141,0.0,989.141,81,2.3882684296672076,4.026883367333552,4.702146956747245,3.9958,4.205,989.141,989.141,31,0.0237368290930716,0.055620243768194,0.8535320050734951,36,Degraded
03071.csv,B0041,75,3071,[2.010e+03 6.000e+00 2.300e+01 2.000e+00 5.400e+01 2.359e+00],4,0.047671071688296,,,4.036614663983007,0.363124754415103,1.8542865324237547,4.189327989081172,4.188624466391725,4.141249720313693,-0.2485960738151262,0.9615503835203884,-4.027961352078785,0.0028725804722429,-0.0040565419150648,-0.0010149779726191,7.70135529903965,0.7934801047634326,6.916642463637622,10.415323507314886,6.916642463637622,7.323420653529414,0.24947249999999999,0.9709186625875307,0.0002,3.996,0.0004,0.0004,0.1138375,0.5350891903355216,-0.0,4.204,-0.0,0.001,487.62673750000005,289.15605681688965,0.0,979.203,0.0,979.203,80,2.335041456657417,4.030833932551028,3.498681043677264,3.9958,4.204,979.203,979.203,32,0.023835535844148,0.055620243768194,0.8570813153385769,35,Degraded
03075.csv,B0041,79,3075,[2010.       6.      23.       7.      24.      51.046],4,0.0477561486679362,,,4.037642497951333,0.36300697308227653,1.843811769338875,4.189084331721328,4.188704298444031,4.1415124670392345,-0.24555038927915535,0.9554876416644356,-4.026432454109703,0.000100102856343,-0.0020124059937487,-0.0021860275676285,7.894047750295668,0.738459982791734,7.049494752714498,10.395152109274877,7.049494752714498,7.475115872282941,0.2462172839506173,0.9646095610129161,0.0002,3.996,0.0006,0.0004,0.11258024691358025,0.5322697357589837,0.0,4.204,0.0,0.001,495.0532345679012,293.42259383163014,0.0,994.031,0.0,994.031,81,2.345272562382453,4.026532556966046,3.3456573565603787,3.9958,4.204,994.031,994.031,33,0.0238780743339681,0.055620243768194,0.858610919919146,34,Degraded
03077.csv,B0041,81,3077,[2010.      6.     23.     10.     44.     16.39],4,0.0478336905290522,,,4.034094593369476,0.3705738162177973,1.838701263626609,4.189241659101563,4.188518145476937,4.140864945815356,-0.2514955135210831,0.9657068917767827,-4.02660823219147,0.0005511151310886,-0.0040124162732024,-0.001737336314888,8.037186019526875,1.3544406121653447,6.804651865112654,11.381000616023892,6.804651865112654,7.387785786895393,0.2518481012658228,0.9735688406066596,0.0004,3.996,0.0006,0.0004,0.11464556962025317,0.5374613173432824,0.0,4.204,0.0,0.001,483.58532911392405,286.9456005089271,0.0,971.516,0.0,971.516,79,2.3505403954749537,4.027159347322558,4.5763487509112375,3.9956,4.204,971.516,971.516,34,0.0239168452645261,0.055620243768194,0.8600050501110087,33,Degraded
03079.csv,B0041,83,3079,[2010.      6.     23.     14.      3.     18.14],4,0.0479228171589379,,,4.012161986962798,0.40552512412506875,1.839823604952559,4.189006943800672,4.188480803141571,4.138842349512479,-0.2999768431282973,1.0496093287190127,-4.028071616576014,0.0023990220709778,-0.0041493600548565,-0.0057385320961626,7.949369169721323,1.554115250110038,6.557349570735426,11.200598645773905,6.557349570735426,6.899752427091385,0.30043636363636367,1.0561700153983604,0.0004,3.996,0.0006,0.0004,0.13507575757575757,0.5829753738196721,0.0,4.204,0.0,0.001,403.36045454545456,240.48659661631433,0.0,810.563,0.0,810.563,66,2.349183338848113,4.0304706386469915,4.6432490750384785,3.9956,4.204,810.563,810.563,35,0.02396140857946895,0.055620243768194,0.8616074636181689,32,Degraded
03081.csv,B0041,85,3081,[2010.       6.      23.      17.      19.      43.093],4,0.0481080249716144,,,3.9650186584361826,0.4756782978905969,1.811117308582499,4.189396334961549,4.189045773222253,4.135218120859688,-0.4022840734511658,1.2011633823038874,-4.027982365911394,0.0021778507366187,-0.0030977756646121,-0.0020980003751403,9.047225819573063,1.4199936896790522,6.191976348876232,10.936042652403566,6.191976348876232,6.615595942575063,0.4029755102040816,1.2070326346269276,0.0002,3.996,0.0006,0.0004,0.17979591836734696,0.6702229411295368,0.0,4.204,0.0,0.001,297.5364693877551,179.33093099003935,0.0,599.047,0.0,599.047,49,2.3782790263790496,4.030160216648013,4.744066303527334,3.9958,4.204,599.047,599.047,36,0.0240540124858072,0.055620243768194,0.864937326993964,31,Degraded
03083.csv,B0041,87,3083,[2010.       6.      23.      20.      32.      31.953],4,0.0480878273582587,,,3.340751046871069,0.8942375679437307,1.750577605139322,4.189766782198294,4.189640889914263,4.022247705990647,-1.943108082149396,2.0546880338576012,-4.02709431360029,0.0010647316852306,-0.0026607712927172,0.0010647316852306,6.867303793453594,2.0980095542761994,4.533650359311468,9.652988520428655,4.533650359311468,9.652988520428655,1.95824,2.0671032394795055,0.0004,3.996,0.0006,0.0004,0.8609,1.3121849844184825,0.0,4.205,0.0,0.001,53.240300000000005,37.06803817621501,0.0,109.078,0.0,109.078,10,2.439189177058972,4.028159045285521,5.119338161117187,3.9956,4.205,109.078,109.078,37,0.02404391367912935,0.055620243768194,0.8645741927826168,30,Degraded
03087.csv,B0041,91,3087,[2010.       6.      23.      23.      10.       5.078],4,0.0484226192632661,,,3.376535267030834,0.857163253128612,1.7948775590357675,4.189927859515596,4.189817892276336,4.0230637449913065,-1.962068668738532,2.072197286027134,-4.026687510880628,0.0005095861134542,-0.0016780528193403,-0.0035422745863061,7.376798555753924,1.4517665505279624,5.800887899011662,9.298616166335734,6.354317708135427,9.245750871216632,1.97222,2.079883645143,0.0002,3.996,0.0006,0.0002,0.8877,1.3133087180434342,0.0,4.205,0.0,0.001,53.3698,37.119734265691555,0.0,109.171,0.0,109.171,10,2.395050300479829,4.027197096994082,3.4977282673240717,3.9958,4.205,109.171,109.171,38,0.02421130963163305,0.055620243768194,0.8705934383364964,29,Degraded
03089.csv,B0041,93,3089,[2010.       6.      24.       0.      22.      53.234],4,0.0479864952546282,,,3.516920360081993,0.7577080209414735,1.975138784399138,4.191983739835927,4.191983739835927,4.036489359419967,-1.7719212345736954,2.0994023061341167,-4.026915576815353,0.0003429503711567,-0.0014009229799223,0.0003429503711567,6.443867741135219,1.5431964085591665,4.728611915735343,8.441835425382303,4.728611915735343,8.441835425382303,1.7762666666666667,2.1058239408839476,0.0004,3.996,0.0006,0.0004,0.9397777777777778,1.361941791870873,0.0,4.206,0.0,0.001,47.07077777777778,33.42274200592232,0.0,96.484,0.0,96.484,9,2.2168449554367893,4.027258527186509,3.7132235096469604,3.9956,4.206,96.484,96.484,39,0.0239932476273141,0.055620243768194,0.8627523362648205,28,Degraded
03091.csv,B0041,95,3091,[2.010e+03 6.000e+00 2.400e+01 1.000e+00 1.800e+01 4.437e+00],4,0.0482217520049512,,,3.356583779630796,0.8806895496244806,1.7728949542450014,4.192299139301579,4.192012798131299,4.023336744796274,-1.9559507912713308,2.066380403758884,-4.027342355246391,0.0003783640334922,-0.0033798605692902,0.0003783640334922,8.159447293088878,1.9886060825961027,6.013403221372391,10.811071564713467,6.013403221372391,10.811071564713467,1.96442,2.0726678920335178,0.0002,3.996,0.0006,0.0002,0.8709999999999999,1.3137244764409317,0.0,4.207,0.0,0.001,53.2625,37.06549725148713,0.0,109.094,0.0,109.094,10,2.419404185056578,4.027720719279883,4.797668343341076,3.9958,4.207,109.094,109.094,40,0.0241108760024756,0.055620243768194,0.8669820327635175,27,Degraded
03093.csv,B0041,97,3093,[2.0100e+03 6.0000e+00 2.4000e+01 2.0000e+00 1.7000e+01 4.2484e+01],4,0.0478773156676534,,,3.506509095784585,0.775048435761913,1.930210649441756,4.193421662600735,4.1929659402394455,4.038009769819511,-1.7607054829879762,2.0875344108929954,-4.027238471110434,-0.0003870801240683,-0.0021031895042035,-0.0036939394295682,5.5290205453691215,1.7493268447245487,3.64036908208834,7.830975218816948,3.671394974797328,7.830975218816948,1.7762444444444445,2.105845024634476,0.0002,3.996,0.0006,0.0004,0.9255555555555556,1.3654336409279573,-0.0,4.208,-0.0,0.001,47.23622222222222,33.53765884709969,0.0,96.906,0.0,96.906,9,2.263211013158979,4.026851390986366,4.190606136728608,3.9958,4.208,96.906,96.906,41,0.0239386578338267,0.055620243768194,0.8607893893307902,26,Degraded
03095.csv,B0041,99,3095,[2010.     6.    24.     3.    12.    12.5],4,0.0482903205557941,,,3.5159000773941735,0.7624806944071713,1.9650910927147995,4.193648125269162,4.193229331386959,4.038229166553849,-1.7681339646442331,2.0951193145871807,-4.02635645614634,-0.0004599745490634,-0.0024000418976319,-0.0032143817049093,7.124961498497143,1.5304326673151423,5.428811278743664,9.120173569834156,5.428811278743664,9.120173569834156,1.7762,2.105887188336545,0.0002,3.996,0.0004,0.0002,0.9357777777777776,1.3647722133911007,0.0,4.209,0.0,0.001,47.32944444444445,33.62199444229592,0.0,97.015,0.0,97.015,9,2.228557032554362,4.025896481597277,3.691362291090492,3.9958,4.209,97.015,97.015,42,0.02414516027789705,0.055620243768194,0.8682148312231696,25,Degraded
